"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Jul-2022","EQ","680.10","704.00","679.00","684.65","702.95","701.70","692.46","1,168.00","668.85","490,130","339,394,093.10","16,328"
"05-Jul-2022","EQ","703.30","705.95","682.75","699.50","684.40","684.65","694.84","1,168.00","668.85","583,873","405,698,818.65","23,122"
"04-Jul-2022","EQ","702.50","708.00","690.45","703.25","700.00","699.50","695.65","1,168.00","668.85","526,078","365,968,034.35","24,617"
"01-Jul-2022","EQ","697.40","704.90","685.40","698.70","704.20","703.25","694.90","1,168.00","668.85","389,352","270,562,216.10","18,198"
"30-Jun-2022","EQ","702.00","706.60","690.10","702.55","696.90","698.70","699.34","1,168.00","668.85","663,090","463,728,051.55","20,902"
"29-Jun-2022","EQ","709.05","711.85","698.50","715.20","701.80","702.55","706.75","1,168.00","668.85","692,892","489,702,506.70","18,478"
"28-Jun-2022","EQ","723.95","726.00","711.50","723.95","715.05","715.20","715.96","1,168.00","668.85","462,109","330,851,127.45","13,934"
"27-Jun-2022","EQ","716.55","726.50","715.00","712.45","725.00","723.95","722.62","1,168.00","668.85","785,451","567,584,228.00","22,518"
"24-Jun-2022","EQ","706.90","717.40","706.00","703.75","714.00","712.45","712.37","1,812.65","668.85","412,715","294,006,928.90","17,226"
"23-Jun-2022","EQ","693.00","704.95","687.25","690.75","702.60","703.75","696.64","1,812.65","668.85","590,419","411,311,549.50","15,200"
"22-Jun-2022","EQ","701.35","704.80","683.20","701.25","689.00","690.75","689.64","1,812.65","668.85","767,215","529,102,235.00","35,448"
"21-Jun-2022","EQ","690.15","709.70","690.15","688.40","703.05","701.25","702.16","1,812.65","668.85","494,166","346,984,612.15","16,498"
"20-Jun-2022","EQ","690.00","694.65","668.85","688.80","689.70","688.40","680.44","1,812.65","668.85","864,736","588,404,300.20","23,045"
"17-Jun-2022","EQ","690.00","694.10","670.35","691.85","690.45","688.80","686.18","1,862.00","670.35","753,336","516,924,745.85","24,955"
"16-Jun-2022","EQ","719.70","722.00","685.00","713.70","689.00","691.85","702.18","1,862.00","685.00","784,331","550,743,375.05","27,380"
"15-Jun-2022","EQ","714.15","720.40","708.70","708.65","712.00","713.70","715.71","1,862.00","690.55","929,235","665,064,991.80","19,889"
"14-Jun-2022","EQ","698.00","717.00","698.00","701.80","708.85","708.65","710.95","1,862.00","690.55","814,439","579,027,147.40","23,741"
"13-Jun-2022","EQ","703.00","705.75","692.20","713.30","702.00","701.80","699.81","1,862.00","690.55","671,604","469,996,637.10","25,269"
"10-Jun-2022","EQ","702.05","716.00","698.00","709.85","712.80","713.30","710.35","1,863.65","690.55","629,259","446,994,874.25","21,614"
"09-Jun-2022","EQ","697.90","712.00","690.55","699.30","711.50","709.85","701.22","1,863.65","690.55","1,352,645","948,504,848.15","38,080"
"08-Jun-2022","EQ","708.00","709.75","691.40","704.40","697.90","699.30","700.33","1,863.65","691.40","1,045,834","732,424,077.50","38,884"
"07-Jun-2022","EQ","714.00","716.50","702.00","714.00","704.90","704.40","707.56","1,863.65","702.00","1,133,937","802,332,222.65","48,573"
