"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-May-2021","EQ","114.50","129.55","113.55","113.60","126.10","125.60","124.04","129.55","58.25","8,919,724","1,106,419,667.80","54,164"
"28-May-2021","EQ","115.00","116.00","113.00","113.85","113.25","113.60","113.87","118.00","55.55","778,617","88,660,865.10","4,828"
"27-May-2021","EQ","111.65","114.45","111.40","110.95","113.80","113.85","113.54","118.00","55.55","728,106","82,667,613.10","6,450"
"26-May-2021","EQ","112.65","114.20","110.15","112.65","111.00","110.95","112.55","118.00","55.55","351,833","39,597,046.55","3,726"
"25-May-2021","EQ","113.00","115.90","112.20","112.70","112.85","112.65","114.01","118.00","55.55","555,867","63,375,592.10","6,645"
"24-May-2021","EQ","110.40","114.70","110.00","110.40","112.50","112.70","112.71","118.00","55.55","640,398","72,181,997.05","8,877"
"21-May-2021","EQ","114.70","114.90","109.45","112.80","110.55","110.40","112.62","118.00","53.60","504,118","56,772,395.50","6,840"
"20-May-2021","EQ","112.55","113.75","110.65","112.65","112.60","112.80","112.51","118.00","53.60","573,731","64,549,524.20","5,707"
"19-May-2021","EQ","114.65","118.00","111.00","110.80","111.80","112.65","114.94","118.00","53.60","4,370,884","502,371,341.30","35,575"
"18-May-2021","EQ","108.50","111.80","107.65","107.60","111.00","110.80","109.94","113.70","53.60","851,885","93,659,789.70","8,690"
"17-May-2021","EQ","106.00","108.40","104.35","104.30","108.30","107.60","106.98","113.70","53.60","616,716","65,974,782.35","7,262"
"14-May-2021","EQ","104.45","108.50","103.65","103.60","104.75","104.30","106.20","113.70","53.60","839,567","89,158,184.35","7,923"
"12-May-2021","EQ","107.45","108.20","103.10","106.80","103.90","103.60","105.53","113.70","53.60","459,135","48,452,402.45","5,419"
"11-May-2021","EQ","107.10","108.80","106.15","108.20","106.80","106.80","107.39","113.70","53.60","375,977","40,377,470.15","4,914"
"10-May-2021","EQ","109.95","111.70","107.10","108.90","108.40","108.20","109.80","113.70","53.60","863,496","94,808,520.15","10,182"
"07-May-2021","EQ","111.00","113.70","108.00","108.40","108.45","108.90","111.36","113.70","53.60","2,558,560","284,917,856.40","22,763"
"06-May-2021","EQ","103.40","109.00","101.75","102.75","108.75","108.40","106.60","110.50","53.60","1,726,829","184,085,848.05","15,438"
"05-May-2021","EQ","103.30","103.35","99.50","102.55","103.20","102.75","101.79","110.50","53.60","565,411","57,551,944.20","5,482"
"04-May-2021","EQ","102.00","103.95","100.10","101.05","102.65","102.55","102.04","110.50","53.60","706,027","72,041,916.35","5,272"
"03-May-2021","EQ","100.90","101.55","99.20","101.25","101.00","101.05","100.67","110.50","53.60","289,931","29,187,588.55","2,551"
"30-Apr-2021","EQ","99.30","101.95","98.10","100.40","101.00","101.25","100.62","110.50","53.60","489,381","49,243,576.15","4,141"
"29-Apr-2021","EQ","103.00","103.65","99.55","102.20","99.75","100.40","101.04","110.50","53.60","332,922","33,637,044.15","5,024"
